345.8354187011719,351.51611328125,355.2948303222656,360.6578674316406,366.49749755859375,0.0001299861614825204,0.00013129750732332468,0.00013178015069570392,0.0001328906073467806,0.0003922204487025738,13747280.883789062,9144495.239257812,12978549.8046875,14131904.907226562,715382026.4134635,396011904.0,18.161123275756836,0.5539114475250244,26.52141571044922
350.2967224121094,364.21099853515625,379.5162353515625,393.0682067871094,405.6556396484375,5.19075729243923e-05,5.0051337893819436e-05,4.999845987185836e-05,5.281623816699721e-05,0.0003925539494957775,33672548.21777344,37038673.095703125,32795770.874023438,30461587.524414062,227800691.01324874,675147392.0,60.94561767578125,0.5037170648574829,22.883800506591797
360.7818603515625,394.1544494628906,428.30438232421875,461.4454650878906,497.49285888671875,2.1393072529463097e-05,2.349692840653006e-05,2.1168760213186033e-05,2.0800356651307084e-05,0.000347861583577469,80761665.64941406,82642837.52441406,80201420.28808594,87234692.99316406,1380150759.512565,675957504.0,16.42278289794922,0.5130040049552917,26.837919235229492
350.4447326660156,364.7868347167969,380.5050964355469,394.2705993652344,407.17041015625,5.022965342504904e-05,4.867359530180693e-05,4.8492252972209826e-05,5.114640953252092e-05,0.00039244547951966524,34707886.962890625,38038193.359375,33312517.08984375,31217542.114257812,826937834.0756211,583895232.0,21.31656837463379,0.5348894000053406,26.580673217773438
348.4420471191406,358.7984924316406,370.19921875,380.994873046875,390.222900390625,7.280493446160108e-05,7.243762229336426e-05,7.282873411895707e-05,7.447111420333385e-05,0.0003933435946237296,25062597.65625,27589757.690429688,26125483.3984375,22331826.171875,-83072008.8642224,257474960.0,19.340988159179688,0.5381900072097778,29.47184181213379
358.5643615722656,387.7378234863281,417.6675720214844,447.5189514160156,477.5543518066406,2.4378643502132036e-05,2.5990833819378167e-05,2.3970620532054454e-05,2.4724389732000418e-05,0.0003597128961700946,70599777.83203125,72429991.45507812,72240338.13476562,72685668.9453125,1205591741.455066,742413952.0,22.223236083984375,0.41999563574790955,25.641475677490234
359.0220642089844,389.06866455078125,419.8517150878906,450.6272277832031,481.6756591796875,2.338859485462308e-05,2.517319990147371e-05,2.3149217668105848e-05,2.3793178115738556e-05,0.0003573996655177325,72712772.82714844,74494982.29980469,74476740.72265625,75137203.97949219,1109961178.4870656,690549120.0,13.249202728271484,0.3543815314769745,24.022062301635742
358.5783386230469,387.7817687988281,417.7408752441406,447.6199645996094,477.6925964355469,2.4325934646185488e-05,2.594354191387538e-05,2.3938498998177238e-05,2.4676906832610257e-05,0.0003594270965550095,70672301.02539062,72501037.59765625,72307396.24023438,72775769.04296875,1085704392.4863796,644599616.0,46.41514205932617,0.5650485157966614,28.10615348815918
356.3013610839844,381.15771484375,406.8688049316406,432.15118408203125,457.1777648925781,2.9273569452925585e-05,3.003339770657476e-05,2.803180723276455e-05,2.932861025328748e-05,0.00037115055602043867,60152376.09863281,62220838.01269531,61183357.54394531,60564325.56152344,782465535.8098028,591683904.0,37.626983642578125,0.5598506331443787,27.769466400146484
362.6392517089844,400.3384704589844,439.4051513671875,476.70269775390625,519.925048828125,2.040088475041557e-05,2.1540519810514525e-05,1.900684401334729e-05,1.813308881537523e-05,0.00033309790887869895,91232109.375,94541367.79785156,90260062.25585938,104598089.59960938,-532737039.729831,773739520.0,18.62848472595215,0.535495936870575,26.14073944091797
348.75927734375,359.67828369140625,371.84075927734375,383.31988525390625,392.82110595703125,6.792520434828475e-05,6.727405707351863e-05,6.758285599062219e-05,6.94561458658427e-05,0.0003955368301831186,26423995.361328125,29433190.91796875,27779484.86328125,22992954.1015625,667214807.5229276,488551616.0,46.77523422241211,0.5448101758956909,26.035768508911133
350.2607727050781,364.0711669921875,379.2761535644531,392.7762451171875,405.28778076171875,5.2315008360892534e-05,5.0385893700877205e-05,5.036421862314455e-05,5.322173092281446e-05,0.0003925802302546799,33421154.174804688,36796067.50488281,32670221.557617188,30277916.259765625,267577497.99444687,673354112.0,59.28131103515625,0.5123818516731262,23.49739646911621
359.1661071777344,389.4875793457031,420.53924560546875,451.60552978515625,482.97296142578125,2.3076387151377276e-05,2.49152126343688e-05,2.289052281412296e-05,2.3499564122175798e-05,0.0003566651721484959,73377962.64648438,75145032.34863281,75180407.71484375,75909184.5703125,1206924090.136293,370081248.0,11.800909042358398,0.14402280747890472,22.63138198852539
354.1407165527344,375.0683288574219,396.9624328613281,417.99639892578125,438.39044189453125,3.403016671654768e-05,3.4434531698934734e-05,3.263420512666926e-05,3.4230546589242294e-05,0.000381792604457587,50644821.77734375,52983731.689453125,50902197.87597656,49353583.984375,1441102695.3779554,395070784.0,13.307868957519531,0.42821013927459717,25.23537254333496
347.08099365234375,355.0838623046875,362.7267150878906,370.6737060546875,378.2484436035156,0.00010144329280592501,0.0001021524440147914,0.00010251520143356174,0.00010395628487458453,0.0003945554490201175,19366942.138671875,18495703.735351562,19231718.139648438,18330864.868164062,948297749.9223901,566706880.0,11.739578247070312,0.3780418634414673,23.414579391479492
360.0178527832031,391.9103698730469,424.5299377441406,456.6648864746094,490.20916748046875,2.2134212485980242e-05,2.4179573301807977e-05,2.1825528165209107e-05,2.2132069716462865e-05,0.0003517890290822834,77179891.35742188,78939354.24804688,77766575.92773438,81177160.03417969,767002894.6051849,721648384.0,40.883419036865234,0.5274858474731445,27.765840530395508
362.8640441894531,400.9385070800781,440.55255126953125,478.3932800292969,522.2113647460938,2.0537136151688173e-05,2.1613401258946396e-05,1.8426531823934056e-05,1.8007613107329234e-05,0.0003315600042697042,92140200.1953125,95865986.93847656,91574563.59863281,106039765.01464844,1145373783.9213822,425982144.0,15.211970329284668,0.453980416059494,25.743709564208984
346.3744812011719,353.1492004394531,358.87249755859375,365.3268127441406,372.03509521484375,0.00011565750173758715,0.00011683018237818033,0.00011729369725799188,0.00011854843614855781,0.0003931712999474257,16394820.556640625,13850379.028320312,15619442.749023438,16234043.579101562,1103525279.8403826,307684928.0,40.32123947143555,0.42065367102622986,29.801177978515625
351.399658203125,367.8020935058594,385.48065185546875,401.0093994140625,415.91192626953125,4.261023423168808e-05,4.258759872755036e-05,4.169907697360031e-05,4.347443245933391e-05,0.00039151532109826803,39693893.43261719,42782111.20605469,37579569.091796875,36064114.990234375,-222481118.7505406,381649472.0,45.91567611694336,0.5328069925308228,25.74594497680664
359.10333251953125,389.304931640625,420.2394714355469,451.178955078125,482.4072570800781,2.3212682208395563e-05,2.502789538993966e-05,2.3003332898952067e-05,2.3627744667464867e-05,0.00035698723513633013,73087869.87304688,74861586.30371094,74873550.41503906,75572490.84472656,915384187.1141919,748896192.0,40.34483337402344,0.5166327953338623,27.827449798583984
346.8381652832031,354.41986083984375,361.39892578125,368.8348083496094,376.11285400390625,0.00010641365952324122,0.00010729474161053076,0.00010767681669676676,0.00010906464740401134,0.00039434453356079757,18347703.247070312,16889337.158203125,17994835.815429688,17612870.483398438,1188710266.947886,739773440.0,68.14595794677734,0.5480002164840698,23.503013610839844
351.9622802734375,369.25946044921875,387.7540283203125,404.51495361328125,420.5728759765625,3.976385050918907e-05,4.039636769448407e-05,3.912953252438456e-05,4.0587237890576944e-05,0.00039126622141338885,41859176.025390625,44756854.248046875,40561439.208984375,38860172.119140625,1502569750.2777662,661601408.0,0.20798005163669586,0.012721797451376915,29.432632446289062
352.5121765136719,370.7317199707031,390.0256042480469,408.00689697265625,425.1055908203125,3.77241667592898e-05,3.846164690912701e-05,3.705351264216006e-05,3.858863783534616e-05,0.0003894497058354318,44091295.166015625,46691199.951171875,43514728.39355469,41378839.111328125,118964988.45362842,693847424.0,20.78916358947754,0.5628806352615356,26.643823623657227
349.6660461425781,362.10662841796875,375.9935607910156,388.71014404296875,399.7059631347656,5.831469388795085e-05,5.630373561871238e-05,5.6678225519135594e-05,5.936141315032728e-05,0.00039353236206807196,30106209.106445312,33606376.34277344,30774131.469726562,26609882.202148438,1131721348.8537133,741773312.0,32.34440231323242,0.5798797607421875,28.24085235595703
346.0054016113281,352.1598205566406,356.8670349121094,362.5761413574219,368.818603515625,0.00012339638487901539,0.00012486052582971752,0.00012529631203506142,0.000126476792502217,0.000393629859900102,14893693.84765625,11391458.740234375,13816037.59765625,15106758.422851562,1030089063.4200327,404163264.0,10.392252922058105,0.3572661578655243,23.06137466430664
348.57757568359375,359.17724609375,370.9109191894531,382.00982666015625,391.4111328125,7.081213698256761e-05,7.045978418318555e-05,7.070433639455587e-05,7.247498433571309e-05,0.00039585039485245943,25651202.392578125,28395488.891601562,26859356.079101562,22751160.888671875,338840884.66992855,626730176.0,54.661415100097656,0.5256326794624329,24.545696258544922
353.1432189941406,372.4123229980469,392.7139892578125,411.87786865234375,430.2542724609375,3.6288554838392884e-05,3.6896126403007656e-05,3.533848575898446e-05,3.6895551602356136e-05,0.0003864442405756563,46631231.689453125,49130032.34863281,46376588.134765625,44470897.216796875,1607561193.13338,476533920.0,41.68064498901367,0.52141934633255,28.161949157714844
348.98583984375,360.2714538574219,372.8998718261719,384.7578125,394.3912048339844,6.502970063593239e-05,6.388941983459517e-05,6.436675903387368e-05,6.634008605033159e-05,0.00039494605152867734,27311185.913085938,30560771.484375,28696216.430664062,23312809.448242188,1649534312.1080601,535204160.0,69.82823944091797,0.5528744459152222,24.07175064086914
357.87493896484375,385.7333984375,414.378173828125,442.8376159667969,471.3474426269531,2.5868581360555254e-05,2.7221120035392232e-05,2.5207449652953073e-05,2.6125984732061625e-05,0.0003631851577665657,67417471.92382812,69320356.4453125,68871849.97558594,68993780.51757812,1356632876.3799756,426187072.0,14.524166107177734,0.33514636754989624,23.958765029907227
353.51483154296875,373.4016418457031,394.29638671875,414.1571350097656,433.28460693359375,3.544998253346421e-05,3.598242255975492e-05,3.433277379372157e-05,3.590562482713722e-05,0.000384736544219777,48126080.93261719,50565282.59277344,48063010.86425781,46288482.05566406,282910770.64308,613345984.0,39.23992156982422,0.5320754051208496,27.09763526916504
361.26873779296875,395.66217041015625,430.90380859375,464.9015808105469,502.8556823730469,2.0886585843982175e-05,2.2856374926050194e-05,2.0818168195546605e-05,1.982616049645003e-05,0.0003456019039731473,83232106.93359375,85284764.40429688,82274608.76464844,91848925.78125,937889436.9626412,746881024.0,11.402172088623047,0.42962753772735596,24.843509674072266
350.16827392578125,363.7111511230469,378.6579284667969,392.02459716796875,404.3407897949219,5.3363961342256516e-05,5.124717063154094e-05,5.1305829401826486e-05,5.426564166555181e-05,0.0003926480421796441,32773762.817382812,36171201.171875,32347338.256835938,29805186.157226562,1361814371.2787533,771268928.0,68.81838989257812,0.5577201247215271,23.776504516601562
359.919677734375,391.6383972167969,424.0805969238281,456.10540771484375,489.3908996582031,2.221011891379021e-05,2.4258230041596107e-05,2.1947063942207024e-05,2.226709693786688e-05,0.0003523611230775714,76759301.14746094,78510123.29101562,77500042.11425781,80550890.50292969,1513237147.0688848,602903168.0,35.578697204589844,0.6074126958847046,29.170442581176758
355.13433837890625,377.76446533203125,401.3000183105469,424.22613525390625,446.6698303222656,3.179728810209781e-05,3.211754665244371e-05,3.0125993362162262e-05,3.1702482374385e-05,0.000377042917534709,54764907.2265625,56956038.20800781,55481203.00292969,54313742.06542969,-106628259.1672877,656838720.0,11.938632011413574,0.28243857622146606,21.79956817626953
